Client_ID,Asset_Type,Ticker,Quantity,Sector
C4659,Stock,HDFCBANK.NS,43,Banking
C4659,ETF,NIFTYBEES.NS,25,Index
C4659,Bond,NA,29419,Debt
C4659,Cash,NA,24193,Liquid
C4660,Stock,RELIANCE.NS,6,Energy
C4660,Stock,ICICIBANK.NS,38,Banking
C4660,Stock,HDFCBANK.NS,11,Banking
C4660,Stock,TCS.NS,49,IT
C4660,Stock,INFY.NS,34,IT
C4660,Bond,NA,32787,Debt
C4660,Cash,NA,21811,Liquid
C4661,Stock,TATAMOTORS.NS,23,Auto
C4661,Stock,ICICIBANK.NS,44,Banking
C4661,Stock,SUNPHARMA.NS,33,Pharma
C4661,Stock,TCS.NS,31,IT
C4661,Stock,HDFCBANK.NS,16,Banking
C4661,ETF,GOLDBEES.NS,30,Commodity
C4661,Bond,NA,98800,Debt
C4661,Cash,NA,36259,Liquid
C4662,Stock,TCS.NS,9,IT
C4662,Stock,TATAMOTORS.NS,17,Auto
C4662,Stock,INFY.NS,20,IT
C4662,Bond,NA,49571,Debt
C4662,Cash,NA,19890,Liquid
C4663,Stock,SUNPHARMA.NS,50,Pharma
C4663,ETF,NIFTYBEES.NS,41,Index
C4663,Stock,HINDUNILVR.NS,35,FMCG
C4663,Stock,RELIANCE.NS,43,Energy
C4663,Stock,HDFCBANK.NS,34,Banking
C4663,Bond,NA,24613,Debt
C4663,Cash,NA,19273,Liquid
C4664,ETF,GOLDBEES.NS,24,Commodity
C4664,Stock,SUNPHARMA.NS,34,Pharma
C4664,Stock,INFY.NS,28,IT
C4664,Stock,RELIANCE.NS,46,Energy
C4664,Stock,TATAMOTORS.NS,28,Auto
C4664,ETF,NIFTYBEES.NS,13,Index
C4664,Bond,NA,99114,Debt
C4664,Cash,NA,49843,Liquid
C4665,Stock,SUNPHARMA.NS,33,Pharma
C4665,Stock,TATAMOTORS.NS,30,Auto
C4665,ETF,NIFTYBEES.NS,41,Index
C4665,Stock,HDFCBANK.NS,13,Banking
C4665,Bond,NA,98864,Debt
C4665,Cash,NA,11420,Liquid
C4666,ETF,GOLDBEES.NS,47,Commodity
C4666,Stock,SUNPHARMA.NS,35,Pharma
C4666,ETF,NIFTYBEES.NS,29,Index
C4666,Stock,ICICIBANK.NS,31,Banking
C4666,Stock,RELIANCE.NS,20,Energy
C4666,Bond,NA,26155,Debt
C4666,Cash,NA,28290,Liquid
C4667,Stock,TCS.NS,27,IT
C4667,ETF,GOLDBEES.NS,48,Commodity
C4667,Stock,INFY.NS,40,IT
C4667,Bond,NA,21466,Debt
C4667,Cash,NA,28666,Liquid
C4668,ETF,GOLDBEES.NS,41,Commodity
C4668,Stock,RELIANCE.NS,40,Energy
C4668,Stock,HDFCBANK.NS,22,Banking
C4668,Bond,NA,88215,Debt
C4668,Cash,NA,20870,Liquid
C4669,Stock,INFY.NS,8,IT
C4669,Stock,HDFCBANK.NS,17,Banking
C4669,Stock,TATAMOTORS.NS,43,Auto
C4669,Bond,NA,34155,Debt
C4669,Cash,NA,35916,Liquid
C4670,Stock,RELIANCE.NS,26,Energy
C4670,Stock,TCS.NS,23,IT
C4670,ETF,NIFTYBEES.NS,32,Index
C4670,Stock,HINDUNILVR.NS,34,FMCG
C4670,Bond,NA,66295,Debt
C4670,Cash,NA,41061,Liquid
C4671,Stock,ICICIBANK.NS,32,Banking
C4671,Stock,HDFCBANK.NS,5,Banking
C4671,Stock,TATAMOTORS.NS,5,Auto
C4671,Stock,SUNPHARMA.NS,50,Pharma
C4671,Bond,NA,25350,Debt
C4671,Cash,NA,22750,Liquid
C4672,Stock,RELIANCE.NS,15,Energy
C4672,Stock,INFY.NS,28,IT
C4672,Stock,TATAMOTORS.NS,42,Auto
C4672,Stock,TCS.NS,41,IT
C4672,ETF,GOLDBEES.NS,18,Commodity
C4672,ETF,NIFTYBEES.NS,7,Index
C4672,Bond,NA,93639,Debt
C4672,Cash,NA,43929,Liquid
C4673,Stock,SUNPHARMA.NS,28,Pharma
C4673,Stock,TATAMOTORS.NS,11,Auto
C4673,Stock,HINDUNILVR.NS,20,FMCG
C4673,Stock,HDFCBANK.NS,5,Banking
C4673,Bond,NA,21971,Debt
C4673,Cash,NA,19439,Liquid
C4674,Stock,HDFCBANK.NS,6,Banking
C4674,Stock,HINDUNILVR.NS,7,FMCG
C4674,ETF,NIFTYBEES.NS,43,Index
C4674,Stock,TATAMOTORS.NS,13,Auto
C4674,Bond,NA,45069,Debt
C4674,Cash,NA,21752,Liquid
C4675,Stock,RELIANCE.NS,34,Energy
C4675,ETF,GOLDBEES.NS,20,Commodity
C4675,ETF,NIFTYBEES.NS,5,Index
C4675,Bond,NA,32363,Debt
C4675,Cash,NA,49203,Liquid
C4676,ETF,GOLDBEES.NS,5,Commodity
C4676,Stock,TATAMOTORS.NS,33,Auto
C4676,Stock,INFY.NS,10,IT
C4676,Stock,HDFCBANK.NS,32,Banking
C4676,Stock,TCS.NS,46,IT
C4676,Stock,RELIANCE.NS,36,Energy
C4676,Bond,NA,50003,Debt
C4676,Cash,NA,26827,Liquid
C4677,ETF,GOLDBEES.NS,37,Commodity
C4677,Stock,HINDUNILVR.NS,41,FMCG
C4677,Stock,HDFCBANK.NS,12,Banking
C4677,ETF,NIFTYBEES.NS,38,Index
C4677,Bond,NA,55172,Debt
C4677,Cash,NA,15448,Liquid
C4678,Stock,TCS.NS,49,IT
C4678,Stock,HINDUNILVR.NS,35,FMCG
C4678,ETF,NIFTYBEES.NS,28,Index
C4678,Stock,SUNPHARMA.NS,37,Pharma
C4678,Stock,INFY.NS,38,IT
C4678,Stock,RELIANCE.NS,14,Energy
C4678,Bond,NA,86172,Debt
C4678,Cash,NA,11581,Liquid
C4679,Stock,TCS.NS,47,IT
C4679,Stock,RELIANCE.NS,6,Energy
C4679,ETF,NIFTYBEES.NS,37,Index
C4679,ETF,GOLDBEES.NS,36,Commodity
C4679,Bond,NA,26487,Debt
C4679,Cash,NA,38250,Liquid
C4680,Stock,SUNPHARMA.NS,46,Pharma
C4680,Stock,HDFCBANK.NS,49,Banking
C4680,ETF,NIFTYBEES.NS,25,Index
C4680,Stock,HINDUNILVR.NS,26,FMCG
C4680,Stock,TCS.NS,20,IT
C4680,Stock,RELIANCE.NS,22,Energy
C4680,Bond,NA,53687,Debt
C4680,Cash,NA,34659,Liquid
C4681,Stock,RELIANCE.NS,32,Energy
C4681,Stock,HINDUNILVR.NS,35,FMCG
C4681,ETF,GOLDBEES.NS,49,Commodity
C4681,Stock,HDFCBANK.NS,31,Banking
C4681,Stock,TCS.NS,10,IT
C4681,Stock,TATAMOTORS.NS,35,Auto
C4681,Bond,NA,78271,Debt
C4681,Cash,NA,15464,Liquid
C4682,Stock,HINDUNILVR.NS,38,FMCG
C4682,Stock,ICICIBANK.NS,47,Banking
C4682,Stock,INFY.NS,26,IT
C4682,Stock,TCS.NS,46,IT
C4682,ETF,NIFTYBEES.NS,38,Index
C4682,Bond,NA,23141,Debt
C4682,Cash,NA,29795,Liquid
C4683,Stock,TCS.NS,23,IT
C4683,Stock,HINDUNILVR.NS,42,FMCG
C4683,Stock,SUNPHARMA.NS,17,Pharma
C4683,Stock,RELIANCE.NS,50,Energy
C4683,Bond,NA,30163,Debt
C4683,Cash,NA,39792,Liquid
C4684,Stock,INFY.NS,50,IT
C4684,Stock,RELIANCE.NS,43,Energy
C4684,Stock,ICICIBANK.NS,23,Banking
C4684,Stock,TCS.NS,21,IT
C4684,Stock,HINDUNILVR.NS,39,FMCG
C4684,Stock,HDFCBANK.NS,40,Banking
C4684,Bond,NA,21000,Debt
C4684,Cash,NA,38303,Liquid
C4685,Stock,TCS.NS,43,IT
C4685,Stock,INFY.NS,39,IT
C4685,ETF,GOLDBEES.NS,47,Commodity
C4685,Bond,NA,68165,Debt
C4685,Cash,NA,21061,Liquid
C4686,Stock,TATAMOTORS.NS,19,Auto
C4686,Stock,TCS.NS,10,IT
C4686,Stock,HINDUNILVR.NS,47,FMCG
C4686,Bond,NA,69069,Debt
C4686,Cash,NA,17670,Liquid
C4687,Stock,RELIANCE.NS,12,Energy
C4687,Stock,HINDUNILVR.NS,17,FMCG
C4687,Stock,HDFCBANK.NS,38,Banking
C4687,Stock,TCS.NS,44,IT
C4687,Bond,NA,87768,Debt
C4687,Cash,NA,16472,Liquid
C4688,ETF,GOLDBEES.NS,39,Commodity
C4688,Stock,TCS.NS,18,IT
C4688,Stock,RELIANCE.NS,30,Energy
C4688,Bond,NA,90202,Debt
C4688,Cash,NA,14584,Liquid
C4689,Stock,ICICIBANK.NS,24,Banking
C4689,Stock,INFY.NS,14,IT
C4689,Stock,SUNPHARMA.NS,35,Pharma
C4689,Bond,NA,80284,Debt
C4689,Cash,NA,44423,Liquid
C4690,Stock,ICICIBANK.NS,28,Banking
C4690,Stock,TATAMOTORS.NS,42,Auto
C4690,Stock,INFY.NS,19,IT
C4690,ETF,GOLDBEES.NS,21,Commodity
C4690,Stock,HDFCBANK.NS,26,Banking
C4690,Stock,RELIANCE.NS,46,Energy
C4690,Bond,NA,78911,Debt
C4690,Cash,NA,42332,Liquid
C4691,Stock,RELIANCE.NS,6,Energy
C4691,ETF,NIFTYBEES.NS,18,Index
C4691,Stock,TATAMOTORS.NS,9,Auto
C4691,Stock,HINDUNILVR.NS,31,FMCG
C4691,Stock,ICICIBANK.NS,43,Banking
C4691,Stock,TCS.NS,40,IT
C4691,Bond,NA,62519,Debt
C4691,Cash,NA,24242,Liquid
C4692,Stock,TCS.NS,47,IT
C4692,ETF,GOLDBEES.NS,41,Commodity
C4692,ETF,NIFTYBEES.NS,16,Index
C4692,Stock,TATAMOTORS.NS,35,Auto
C4692,Stock,RELIANCE.NS,41,Energy
C4692,Bond,NA,81685,Debt
C4692,Cash,NA,49854,Liquid
C4693,Stock,INFY.NS,23,IT
C4693,Stock,RELIANCE.NS,33,Energy
C4693,Stock,HINDUNILVR.NS,50,FMCG
C4693,Bond,NA,35253,Debt
C4693,Cash,NA,23603,Liquid
C4694,Stock,HDFCBANK.NS,26,Banking
C4694,ETF,NIFTYBEES.NS,13,Index
C4694,Stock,TCS.NS,17,IT
C4694,Stock,TATAMOTORS.NS,50,Auto
C4694,Stock,INFY.NS,9,IT
C4694,Bond,NA,37745,Debt
C4694,Cash,NA,17177,Liquid
C4695,Stock,RELIANCE.NS,45,Energy
C4695,ETF,GOLDBEES.NS,28,Commodity
C4695,Stock,TATAMOTORS.NS,13,Auto
C4695,ETF,NIFTYBEES.NS,37,Index
C4695,Stock,HDFCBANK.NS,25,Banking
C4695,Stock,HINDUNILVR.NS,7,FMCG
C4695,Bond,NA,74305,Debt
C4695,Cash,NA,14213,Liquid
C4696,Stock,ICICIBANK.NS,33,Banking
C4696,Stock,TATAMOTORS.NS,26,Auto
C4696,ETF,NIFTYBEES.NS,36,Index
C4696,Bond,NA,70631,Debt
C4696,Cash,NA,48914,Liquid
C4697,Stock,ICICIBANK.NS,32,Banking
C4697,Stock,HDFCBANK.NS,39,Banking
C4697,Stock,TCS.NS,48,IT
C4697,Stock,SUNPHARMA.NS,40,Pharma
C4697,Bond,NA,67713,Debt
C4697,Cash,NA,21617,Liquid
C4698,Stock,HDFCBANK.NS,39,Banking
C4698,Stock,HINDUNILVR.NS,39,FMCG
C4698,ETF,GOLDBEES.NS,16,Commodity
C4698,Bond,NA,92618,Debt
C4698,Cash,NA,49321,Liquid
C4699,Stock,HINDUNILVR.NS,16,FMCG
C4699,Stock,SUNPHARMA.NS,27,Pharma
C4699,ETF,NIFTYBEES.NS,44,Index
C4699,Bond,NA,48564,Debt
C4699,Cash,NA,27120,Liquid
C4700,Stock,TATAMOTORS.NS,16,Auto
C4700,Stock,INFY.NS,45,IT
C4700,Stock,SUNPHARMA.NS,49,Pharma
C4700,Bond,NA,45592,Debt
C4700,Cash,NA,20635,Liquid
C4701,Stock,HINDUNILVR.NS,22,FMCG
C4701,Stock,TCS.NS,43,IT
C4701,ETF,NIFTYBEES.NS,39,Index
C4701,Bond,NA,57063,Debt
C4701,Cash,NA,45354,Liquid
C4702,Stock,ICICIBANK.NS,9,Banking
C4702,Stock,TCS.NS,7,IT
C4702,ETF,NIFTYBEES.NS,15,Index
C4702,Stock,TATAMOTORS.NS,20,Auto
C4702,Stock,HDFCBANK.NS,8,Banking
C4702,Bond,NA,91666,Debt
C4702,Cash,NA,32994,Liquid
C4703,Stock,HINDUNILVR.NS,12,FMCG
C4703,Stock,ICICIBANK.NS,19,Banking
C4703,ETF,NIFTYBEES.NS,45,Index
C4703,Stock,TCS.NS,44,IT
C4703,Stock,TATAMOTORS.NS,45,Auto
C4703,Stock,SUNPHARMA.NS,20,Pharma
C4703,Bond,NA,72242,Debt
C4703,Cash,NA,20771,Liquid
C4704,ETF,GOLDBEES.NS,42,Commodity
C4704,Stock,ICICIBANK.NS,25,Banking
C4704,Stock,HDFCBANK.NS,17,Banking
C4704,Bond,NA,95233,Debt
C4704,Cash,NA,31706,Liquid
C4705,Stock,TATAMOTORS.NS,44,Auto
C4705,Stock,HDFCBANK.NS,36,Banking
C4705,Stock,ICICIBANK.NS,36,Banking
C4705,Stock,TCS.NS,8,IT
C4705,Bond,NA,28213,Debt
C4705,Cash,NA,47033,Liquid
C4706,Stock,TATAMOTORS.NS,46,Auto
C4706,Stock,HINDUNILVR.NS,49,FMCG
C4706,Stock,ICICIBANK.NS,21,Banking
C4706,Bond,NA,26946,Debt
C4706,Cash,NA,12127,Liquid
C4707,Stock,HINDUNILVR.NS,11,FMCG
C4707,Stock,SUNPHARMA.NS,6,Pharma
C4707,Stock,HDFCBANK.NS,32,Banking
C4707,Bond,NA,88018,Debt
C4707,Cash,NA,31631,Liquid
C4708,Stock,SUNPHARMA.NS,27,Pharma
C4708,Stock,TCS.NS,30,IT
C4708,ETF,GOLDBEES.NS,45,Commodity
C4708,Stock,TATAMOTORS.NS,24,Auto
C4708,Bond,NA,53572,Debt
C4708,Cash,NA,15213,Liquid
C4709,Stock,INFY.NS,13,IT
C4709,Stock,ICICIBANK.NS,44,Banking
C4709,Stock,TCS.NS,31,IT
C4709,Stock,HINDUNILVR.NS,9,FMCG
C4709,Stock,HDFCBANK.NS,8,Banking
C4709,Bond,NA,24701,Debt
C4709,Cash,NA,39208,Liquid
C4710,Stock,INFY.NS,44,IT
C4710,Stock,HDFCBANK.NS,31,Banking
C4710,ETF,NIFTYBEES.NS,42,Index
C4710,Bond,NA,95161,Debt
C4710,Cash,NA,46895,Liquid
C4711,Stock,ICICIBANK.NS,29,Banking
C4711,Stock,HINDUNILVR.NS,46,FMCG
C4711,Stock,HDFCBANK.NS,23,Banking
C4711,Bond,NA,47739,Debt
C4711,Cash,NA,30394,Liquid
C4712,Stock,TATAMOTORS.NS,29,Auto
C4712,Stock,INFY.NS,43,IT
C4712,ETF,GOLDBEES.NS,35,Commodity
C4712,Bond,NA,66658,Debt
C4712,Cash,NA,13432,Liquid
C4713,Stock,HDFCBANK.NS,26,Banking
C4713,Stock,SUNPHARMA.NS,32,Pharma
C4713,Stock,TATAMOTORS.NS,50,Auto
C4713,Stock,ICICIBANK.NS,48,Banking
C4713,Bond,NA,21759,Debt
C4713,Cash,NA,24843,Liquid
C4714,Stock,SUNPHARMA.NS,26,Pharma
C4714,ETF,GOLDBEES.NS,36,Commodity
C4714,Stock,ICICIBANK.NS,7,Banking
C4714,Bond,NA,96232,Debt
C4714,Cash,NA,34107,Liquid
C4715,ETF,GOLDBEES.NS,25,Commodity
C4715,Stock,HINDUNILVR.NS,12,FMCG
C4715,Stock,INFY.NS,11,IT
C4715,Stock,RELIANCE.NS,47,Energy
C4715,Stock,HDFCBANK.NS,18,Banking
C4715,Bond,NA,44237,Debt
C4715,Cash,NA,33512,Liquid
C4716,ETF,GOLDBEES.NS,11,Commodity
C4716,Stock,INFY.NS,17,IT
C4716,Stock,TCS.NS,29,IT
C4716,Stock,HINDUNILVR.NS,39,FMCG
C4716,Stock,TATAMOTORS.NS,26,Auto
C4716,Stock,RELIANCE.NS,8,Energy
C4716,Bond,NA,45432,Debt
C4716,Cash,NA,35742,Liquid
C4717,Stock,TATAMOTORS.NS,23,Auto
C4717,Stock,ICICIBANK.NS,44,Banking
C4717,Stock,RELIANCE.NS,42,Energy
C4717,Stock,SUNPHARMA.NS,9,Pharma
C4717,Stock,TCS.NS,30,IT
C4717,Bond,NA,94582,Debt
C4717,Cash,NA,19544,Liquid
C4718,Stock,TCS.NS,12,IT
C4718,Stock,HDFCBANK.NS,43,Banking
C4718,ETF,GOLDBEES.NS,45,Commodity
C4718,ETF,NIFTYBEES.NS,29,Index
C4718,Stock,HINDUNILVR.NS,7,FMCG
C4718,Bond,NA,52211,Debt
C4718,Cash,NA,14065,Liquid
C4719,Stock,SUNPHARMA.NS,26,Pharma
C4719,Stock,HINDUNILVR.NS,40,FMCG
C4719,Stock,HDFCBANK.NS,21,Banking
C4719,Stock,TATAMOTORS.NS,42,Auto
C4719,ETF,NIFTYBEES.NS,28,Index
C4719,Bond,NA,73161,Debt
C4719,Cash,NA,18436,Liquid
C4720,Stock,HINDUNILVR.NS,38,FMCG
C4720,ETF,NIFTYBEES.NS,11,Index
C4720,Stock,RELIANCE.NS,18,Energy
C4720,Bond,NA,46158,Debt
C4720,Cash,NA,40556,Liquid
C4721,Stock,SUNPHARMA.NS,33,Pharma
C4721,Stock,HINDUNILVR.NS,10,FMCG
C4721,ETF,GOLDBEES.NS,19,Commodity
C4721,Bond,NA,22699,Debt
C4721,Cash,NA,27565,Liquid
C4722,Stock,ICICIBANK.NS,21,Banking
C4722,Stock,INFY.NS,50,IT
C4722,Stock,SUNPHARMA.NS,29,Pharma
C4722,Stock,HDFCBANK.NS,40,Banking
C4722,Stock,RELIANCE.NS,9,Energy
C4722,Bond,NA,58095,Debt
C4722,Cash,NA,32417,Liquid
C4723,Stock,ICICIBANK.NS,43,Banking
C4723,Stock,TATAMOTORS.NS,42,Auto
C4723,Stock,INFY.NS,14,IT
C4723,Stock,HDFCBANK.NS,25,Banking
C4723,Stock,RELIANCE.NS,45,Energy
C4723,ETF,NIFTYBEES.NS,20,Index
C4723,Bond,NA,45284,Debt
C4723,Cash,NA,10896,Liquid
C4724,Stock,TATAMOTORS.NS,33,Auto
C4724,Stock,HINDUNILVR.NS,16,FMCG
C4724,Stock,INFY.NS,40,IT
C4724,ETF,GOLDBEES.NS,8,Commodity
C4724,Bond,NA,46497,Debt
C4724,Cash,NA,18551,Liquid
C4725,Stock,TATAMOTORS.NS,25,Auto
C4725,Stock,RELIANCE.NS,37,Energy
C4725,Stock,SUNPHARMA.NS,41,Pharma
C4725,Bond,NA,84423,Debt
C4725,Cash,NA,29133,Liquid
C4726,Stock,RELIANCE.NS,12,Energy
C4726,Stock,ICICIBANK.NS,34,Banking
C4726,Stock,HDFCBANK.NS,46,Banking
C4726,ETF,GOLDBEES.NS,34,Commodity
C4726,Stock,TCS.NS,43,IT
C4726,Stock,TATAMOTORS.NS,43,Auto
C4726,Bond,NA,41319,Debt
C4726,Cash,NA,49141,Liquid
C4727,Stock,HDFCBANK.NS,36,Banking
C4727,ETF,NIFTYBEES.NS,49,Index
C4727,Stock,ICICIBANK.NS,7,Banking
C4727,Bond,NA,82961,Debt
C4727,Cash,NA,18011,Liquid
C4728,Stock,HINDUNILVR.NS,27,FMCG
C4728,Stock,TATAMOTORS.NS,19,Auto
C4728,Stock,SUNPHARMA.NS,47,Pharma
C4728,Stock,HDFCBANK.NS,26,Banking
C4728,Bond,NA,94719,Debt
C4728,Cash,NA,36456,Liquid
C4729,Stock,SUNPHARMA.NS,28,Pharma
C4729,ETF,NIFTYBEES.NS,17,Index
C4729,Stock,HDFCBANK.NS,19,Banking
C4729,Stock,HINDUNILVR.NS,47,FMCG
C4729,Stock,TCS.NS,26,IT
C4729,Stock,RELIANCE.NS,39,Energy
C4729,Bond,NA,92055,Debt
C4729,Cash,NA,22097,Liquid
C4730,Stock,SUNPHARMA.NS,25,Pharma
C4730,Stock,HDFCBANK.NS,24,Banking
C4730,ETF,NIFTYBEES.NS,29,Index
C4730,Stock,ICICIBANK.NS,49,Banking
C4730,Stock,RELIANCE.NS,41,Energy
C4730,Bond,NA,21531,Debt
C4730,Cash,NA,44404,Liquid
C4731,ETF,GOLDBEES.NS,14,Commodity
C4731,Stock,INFY.NS,42,IT
C4731,Stock,TCS.NS,23,IT
C4731,Stock,HDFCBANK.NS,40,Banking
C4731,Bond,NA,48370,Debt
C4731,Cash,NA,40906,Liquid
C4732,Stock,SUNPHARMA.NS,22,Pharma
C4732,Stock,TATAMOTORS.NS,40,Auto
C4732,Stock,RELIANCE.NS,25,Energy
C4732,Bond,NA,29851,Debt
C4732,Cash,NA,36485,Liquid
C4733,ETF,NIFTYBEES.NS,14,Index
C4733,ETF,GOLDBEES.NS,39,Commodity
C4733,Stock,RELIANCE.NS,34,Energy
C4733,Stock,ICICIBANK.NS,39,Banking
C4733,Stock,INFY.NS,37,IT
C4733,Stock,TCS.NS,27,IT
C4733,Bond,NA,45722,Debt
C4733,Cash,NA,33162,Liquid
C4734,Stock,INFY.NS,25,IT
C4734,ETF,NIFTYBEES.NS,25,Index
C4734,Stock,SUNPHARMA.NS,50,Pharma
C4734,Stock,TCS.NS,12,IT
C4734,Stock,HINDUNILVR.NS,17,FMCG
C4734,Bond,NA,59945,Debt
C4734,Cash,NA,15185,Liquid
C4735,Stock,ICICIBANK.NS,44,Banking
C4735,Stock,INFY.NS,32,IT
C4735,Stock,TCS.NS,42,IT
C4735,Stock,RELIANCE.NS,16,Energy
C4735,Bond,NA,37394,Debt
C4735,Cash,NA,27655,Liquid
C4736,Stock,ICICIBANK.NS,42,Banking
C4736,Stock,TCS.NS,44,IT
C4736,Stock,HINDUNILVR.NS,38,FMCG
C4736,Stock,HDFCBANK.NS,28,Banking
C4736,Bond,NA,64708,Debt
C4736,Cash,NA,35919,Liquid
C4737,Stock,ICICIBANK.NS,8,Banking
C4737,Stock,SUNPHARMA.NS,20,Pharma
C4737,Stock,TATAMOTORS.NS,29,Auto
C4737,Stock,HDFCBANK.NS,8,Banking
C4737,ETF,NIFTYBEES.NS,9,Index
C4737,Stock,RELIANCE.NS,49,Energy
C4737,Bond,NA,51807,Debt
C4737,Cash,NA,33880,Liquid
C4738,Stock,HDFCBANK.NS,15,Banking
C4738,Stock,TCS.NS,41,IT
C4738,ETF,GOLDBEES.NS,12,Commodity
C4738,Bond,NA,45569,Debt
C4738,Cash,NA,24741,Liquid
C4739,Stock,TATAMOTORS.NS,23,Auto
C4739,Stock,HINDUNILVR.NS,17,FMCG
C4739,Stock,ICICIBANK.NS,48,Banking
C4739,Stock,HDFCBANK.NS,10,Banking
C4739,Bond,NA,60408,Debt
C4739,Cash,NA,34189,Liquid
C4740,Stock,HINDUNILVR.NS,13,FMCG
C4740,Stock,SUNPHARMA.NS,37,Pharma
C4740,Stock,TCS.NS,31,IT
C4740,Stock,TATAMOTORS.NS,31,Auto
C4740,Bond,NA,39174,Debt
C4740,Cash,NA,34389,Liquid
C4741,Stock,SUNPHARMA.NS,46,Pharma
C4741,Stock,TCS.NS,12,IT
C4741,Stock,INFY.NS,11,IT
C4741,Stock,TATAMOTORS.NS,8,Auto
C4741,Stock,RELIANCE.NS,22,Energy
C4741,ETF,GOLDBEES.NS,41,Commodity
C4741,Bond,NA,60392,Debt
C4741,Cash,NA,31566,Liquid
C4742,Stock,HINDUNILVR.NS,27,FMCG
C4742,Stock,INFY.NS,49,IT
C4742,Stock,TCS.NS,6,IT
C4742,Bond,NA,35307,Debt
C4742,Cash,NA,32538,Liquid
C4743,Stock,RELIANCE.NS,23,Energy
C4743,Stock,HINDUNILVR.NS,34,FMCG
C4743,Stock,SUNPHARMA.NS,16,Pharma
C4743,Bond,NA,39044,Debt
C4743,Cash,NA,11191,Liquid
C4744,ETF,NIFTYBEES.NS,27,Index
C4744,Stock,RELIANCE.NS,9,Energy
C4744,ETF,GOLDBEES.NS,36,Commodity
C4744,Stock,TCS.NS,35,IT
C4744,Bond,NA,82428,Debt
C4744,Cash,NA,27391,Liquid
C4745,Stock,TATAMOTORS.NS,27,Auto
C4745,Stock,RELIANCE.NS,11,Energy
C4745,Stock,SUNPHARMA.NS,36,Pharma
C4745,Stock,HDFCBANK.NS,25,Banking
C4745,Stock,INFY.NS,36,IT
C4745,Bond,NA,94435,Debt
C4745,Cash,NA,35886,Liquid
C4746,Stock,ICICIBANK.NS,16,Banking
C4746,Stock,TATAMOTORS.NS,32,Auto
C4746,Stock,INFY.NS,19,IT
C4746,ETF,GOLDBEES.NS,38,Commodity
C4746,ETF,NIFTYBEES.NS,21,Index
C4746,Bond,NA,76187,Debt
C4746,Cash,NA,36891,Liquid
C4747,Stock,INFY.NS,6,IT
C4747,Stock,HDFCBANK.NS,27,Banking
C4747,Stock,TCS.NS,15,IT
C4747,ETF,GOLDBEES.NS,18,Commodity
C4747,Stock,SUNPHARMA.NS,18,Pharma
C4747,Stock,RELIANCE.NS,11,Energy
C4747,Bond,NA,87174,Debt
C4747,Cash,NA,30664,Liquid
C4748,ETF,GOLDBEES.NS,25,Commodity
C4748,Stock,SUNPHARMA.NS,19,Pharma
C4748,Stock,TATAMOTORS.NS,9,Auto
C4748,Bond,NA,82289,Debt
C4748,Cash,NA,17066,Liquid
C4749,ETF,GOLDBEES.NS,26,Commodity
C4749,Stock,ICICIBANK.NS,19,Banking
C4749,Stock,HINDUNILVR.NS,44,FMCG
C4749,Stock,TCS.NS,17,IT
C4749,Stock,HDFCBANK.NS,28,Banking
C4749,Bond,NA,32803,Debt
C4749,Cash,NA,42991,Liquid
C4750,Stock,ICICIBANK.NS,44,Banking
C4750,ETF,GOLDBEES.NS,27,Commodity
C4750,Stock,TCS.NS,8,IT
C4750,Stock,RELIANCE.NS,49,Energy
C4750,Stock,TATAMOTORS.NS,33,Auto
C4750,Bond,NA,46242,Debt
C4750,Cash,NA,18403,Liquid
C4751,Stock,HDFCBANK.NS,20,Banking
C4751,Stock,TATAMOTORS.NS,18,Auto
C4751,Stock,HINDUNILVR.NS,29,FMCG
C4751,Stock,RELIANCE.NS,25,Energy
C4751,ETF,NIFTYBEES.NS,17,Index
C4751,Stock,SUNPHARMA.NS,26,Pharma
C4751,Bond,NA,64207,Debt
C4751,Cash,NA,42889,Liquid
C4752,ETF,NIFTYBEES.NS,42,Index
C4752,Stock,INFY.NS,36,IT
C4752,Stock,HDFCBANK.NS,27,Banking
C4752,Stock,SUNPHARMA.NS,27,Pharma
C4752,Stock,TCS.NS,39,IT
C4752,Bond,NA,78419,Debt
C4752,Cash,NA,41233,Liquid
C4753,Stock,SUNPHARMA.NS,28,Pharma
C4753,Stock,RELIANCE.NS,19,Energy
C4753,Stock,INFY.NS,44,IT
C4753,Stock,HDFCBANK.NS,48,Banking
C4753,ETF,GOLDBEES.NS,29,Commodity
C4753,ETF,NIFTYBEES.NS,50,Index
C4753,Bond,NA,84471,Debt
C4753,Cash,NA,11844,Liquid
C4754,Stock,TCS.NS,18,IT
C4754,ETF,GOLDBEES.NS,39,Commodity
C4754,ETF,NIFTYBEES.NS,5,Index
C4754,Stock,HINDUNILVR.NS,27,FMCG
C4754,Stock,ICICIBANK.NS,24,Banking
C4754,Stock,INFY.NS,48,IT
C4754,Bond,NA,85892,Debt
C4754,Cash,NA,15676,Liquid
C4755,Stock,ICICIBANK.NS,12,Banking
C4755,ETF,GOLDBEES.NS,35,Commodity
C4755,Stock,RELIANCE.NS,22,Energy
C4755,Stock,TCS.NS,14,IT
C4755,Bond,NA,65115,Debt
C4755,Cash,NA,37942,Liquid
C4756,Stock,HDFCBANK.NS,13,Banking
C4756,ETF,GOLDBEES.NS,36,Commodity
C4756,Stock,ICICIBANK.NS,39,Banking
